case	gene	probe	delta_beta	delta_rna	beta_tp	beta_r1
TCGA-FG-5965	CD44	cg21076259	0.07090770000000002	0.12331136115896292	0.1387224	0.2096301
TCGA-06-0210	CHI3L1	cg02097014	0.03552183698875799	-1.1965260032483558	0.129016063000025	0.164537899988783
TCGA-06-0210	CHI3L1	cg03625911	0.21019739999999998	-1.1965260032483558	0.3272729	0.5374703
TCGA-06-0210	CHI3L1	cg04361579	0.008066699999999982	-1.1965260032483558	0.9585163	0.966583
TCGA-06-0210	CHI3L1	cg05526099	-0.0020812000000000053	-1.1965260032483558	0.7245946	0.7225134
TCGA-06-0210	CHI3L1	cg07423149	0.1547828	-1.1965260032483558	0.1826216	0.3374044
TCGA-06-0210	CHI3L1	cg11196333	-0.025237299999999907	-1.1965260032483558	0.7944602	0.7692229
TCGA-06-0210	CHI3L1	cg13134650	0.013636700000000002	-1.1965260032483558	0.3073908	0.3210275
TCGA-06-0210	CHI3L1	cg14085262	0.11227145000000001	-1.1965260032483558	0.08681935	0.1990908
TCGA-06-0210	CHI3L1	cg14165900	0.02772819999999998	-1.1965260032483558	0.9098957	0.9376239
TCGA-06-0210	CHI3L1	cg15490070	0.12345420000000001	-1.1965260032483558	0.3335956	0.4570498
TCGA-06-0210	CHI3L1	cg17000774	-0.01193029999999995	-1.1965260032483558	0.6759052	0.6639749
TCGA-06-0210	CHI3L1	cg17014757	0.11558591000000001	-1.1965260032483558	0.04586979	0.1614557
TCGA-06-0210	CHI3L1	cg19081101	0.07241359	-1.1965260032483558	0.09010061	0.1625142
TCGA-06-0210	CHI3L1	cg20707774	0.059348600000000085	-1.1965260032483558	0.8511167	0.9104653
TCGA-06-0210	CD44	cg01663768	0.020181675494750896	-0.3111363452882792	0.0487388491999288	0.0689205246946797
TCGA-06-0210	CD44	cg01766065	-0.0060931346593142005	-0.3111363452882792	0.0176996290802282	0.011606494420914
TCGA-06-0210	CD44	cg01879488	0.0124672226496918	-0.3111363452882792	0.0369308144982665	0.0493980371479583
TCGA-06-0210	CD44	cg02081846	-0.10072248078929003	-0.3111363452882792	0.926547788891832	0.825825308102542
TCGA-06-0210	CD44	cg02663352	0.0031485384072330036	-0.3111363452882792	0.379382422787634	0.382530961194867
TCGA-06-0210	CD44	cg04125208	-0.004752809999999996	-0.3111363452882792	0.08641649	0.08166368
TCGA-06-0210	CD44	cg04171808	-0.0618244	-0.3111363452882792	0.3222649	0.2604405
TCGA-06-0210	CD44	cg04699227	-0.0099167	-0.3111363452882792	0.8947547	0.884838
TCGA-06-0210	CD44	cg06975166	-0.07829649999999999	-0.3111363452882792	0.946433	0.8681365
TCGA-06-0210	CD44	cg07262328	0.008236709999999994	-0.3111363452882792	0.09351549	0.1017522
TCGA-06-0210	CD44	cg08530414	0.013039259999999997	-0.3111363452882792	0.0572338	0.07027306
TCGA-06-0210	CD44	cg08606356	0.007581369999999997	-0.3111363452882792	0.03639038	0.04397175
TCGA-06-0210	CD44	cg08688659	0.1904669	-0.3111363452882792	0.6873016	0.8777685
TCGA-06-0210	CD44	cg09077672	-0.19020250000000005	-0.3111363452882792	0.9046016	0.7143991
TCGA-06-0210	CD44	cg13332350	0.03071210000000002	-0.3111363452882792	0.5293671	0.5600792
TCGA-06-0210	CD44	cg13369159	-0.01081120000000002	-0.3111363452882792	0.9368868	0.9260756
TCGA-06-0210	CD44	cg14082886	0.1461458	-0.3111363452882792	0.2446407	0.3907865
TCGA-06-0210	CD44	cg14593191	0.06721679999999997	-0.3111363452882792	0.2164743	0.2836911
TCGA-06-0210	CD44	cg15239179	0.04636570000000001	-0.3111363452882792	0.4616067	0.5079724
TCGA-06-0210	CD44	cg15427520	0.02012780000000003	-0.3111363452882792	0.5787566	0.5988844
TCGA-06-0210	CD44	cg15695194	-0.06211010000000006	-0.3111363452882792	0.7544336	0.6923235
TCGA-06-0210	CD44	cg16175294	0.024888699999999986	-0.3111363452882792	0.8652776	0.8901663
TCGA-06-0210	CD44	cg16344511	-0.0770786	-0.3111363452882792	0.5993468	0.5222682
TCGA-06-0210	CD44	cg17640322	-0.0035818900000000008	-0.3111363452882792	0.01882185	0.01523996
TCGA-06-0210	CD44	cg18652941	0.0074938100000000035	-0.3111363452882792	0.07060141	0.07809522
TCGA-06-0210	CD44	cg19292760	-0.04222389999999998	-0.3111363452882792	0.3767624	0.3345385
TCGA-06-0210	CD44	cg19430728	0.06491179999999996	-0.3111363452882792	0.8421427	0.9070545
TCGA-06-0210	CD44	cg20143092	0.003185799999999999	-0.3111363452882792	0.02762335	0.03080915
TCGA-06-0210	CD44	cg20971158	-0.027080499999999952	-0.3111363452882792	0.7293166	0.7022361
TCGA-06-0210	CD44	cg21076259	0.032758999999999996	-0.3111363452882792	0.109364	0.142123
TCGA-06-0210	CD44	cg23210303	0.009021100000000004	-0.3111363452882792	0.8555497	0.8645708
TCGA-06-0210	CD44	cg25096745	0.014253799999999983	-0.3111363452882792	0.8880898	0.9023436
TCGA-FG-5963	CHI3L1	cg02097014	-0.2738154993996434	-3.738112738308364	0.333943614532619	0.0601281151329756
TCGA-FG-5963	CHI3L1	cg03625911	-0.013369300000000028	-3.738112738308364	0.5152101	0.5018408
TCGA-FG-5963	CHI3L1	cg04361579	0.004875399999999974	-3.738112738308364	0.9426885	0.9475639
TCGA-FG-5963	CHI3L1	cg05526099	-0.030732299999999935	-3.738112738308364	0.8781608	0.8474285
TCGA-FG-5963	CHI3L1	cg07423149	-0.2009999	-3.738112738308364	0.403005	0.2020051
TCGA-FG-5963	CHI3L1	cg11196333	-0.054161899999999985	-3.738112738308364	0.8870046	0.8328427
TCGA-FG-5963	CHI3L1	cg13134650	-0.28749290000000005	-3.738112738308364	0.4674865	0.1799936
TCGA-FG-5963	CHI3L1	cg14085262	-0.1658228	-3.738112738308364	0.2887173	0.1228945
TCGA-FG-5963	CHI3L1	cg14165900	0.001965400000000006	-3.738112738308364	0.935682	0.9376474
TCGA-FG-5963	CHI3L1	cg15490070	0.1458484	-3.738112738308364	0.5463766	0.692225
TCGA-FG-5963	CHI3L1	cg17000774	-0.03930290000000003	-3.738112738308364	0.6902524	0.6509495
TCGA-FG-5963	CHI3L1	cg17014757	-0.051569699999999996	-3.738112738308364	0.1660557	0.114486
TCGA-FG-5963	CHI3L1	cg19081101	-0.29371959999999997	-3.738112738308364	0.4327225	0.1390029
TCGA-FG-5963	CHI3L1	cg20707774	-0.021494899999999983	-3.738112738308364	0.8978178	0.8763229
TCGA-FG-5963	CD44	cg01663768	0.02242402304166819	-2.8901084980827734	0.0457962522131572	0.0682202752548254
TCGA-FG-5963	CD44	cg01766065	0.0107962878303705	-2.8901084980827734	0.0123796227535985	0.023175910583969
TCGA-FG-5963	CD44	cg01879488	0.014208333513140901	-2.8901084980827734	0.0263417270487617	0.0405500605619026
TCGA-FG-5963	CD44	cg02081846	-0.013745409159012012	-2.8901084980827734	0.930913074962058	0.917167665803046
TCGA-FG-5963	CD44	cg02663352	-0.07097340345657499	-2.8901084980827734	0.888943056725149	0.817969653268574
TCGA-FG-5963	CD44	cg04125208	0.0082203	-2.8901084980827734	0.1047686	0.1129889
TCGA-FG-5963	CD44	cg04171808	-0.00018640000000003099	-2.8901084980827734	0.3274576	0.3272712
TCGA-FG-5963	CD44	cg04699227	-0.028684299999999996	-2.8901084980827734	0.8765316	0.8478473
TCGA-FG-5963	CD44	cg06975166	-0.0345839	-2.8901084980827734	0.9654634	0.9308795
TCGA-FG-5963	CD44	cg07262328	-0.0195848	-2.8901084980827734	0.06632939	0.04674459
TCGA-FG-5963	CD44	cg08530414	0.015302209999999997	-2.8901084980827734	0.05165979	0.066962
TCGA-FG-5963	CD44	cg08606356	0.005372210000000002	-2.8901084980827734	0.02650246	0.03187467
TCGA-FG-5963	CD44	cg08688659	0.030922499999999964	-2.8901084980827734	0.8986172	0.9295397
TCGA-FG-5963	CD44	cg09077672	-0.05697580000000002	-2.8901084980827734	0.9320305	0.8750547
TCGA-FG-5963	CD44	cg13332350	0.03773373000000001	-2.8901084980827734	0.05645773	0.09419146
TCGA-FG-5963	CD44	cg13369159	0.03167299999999995	-2.8901084980827734	0.8883149	0.9199879
TCGA-FG-5963	CD44	cg14082886	-0.11319570000000001	-2.8901084980827734	0.776396	0.6632003
TCGA-FG-5963	CD44	cg15239179	-0.027418500000000012	-2.8901084980827734	0.8007742	0.7733557
TCGA-FG-5963	CD44	cg15427520	-0.03639029999999999	-2.8901084980827734	0.9325897	0.8961994
TCGA-FG-5963	CD44	cg15695194	0.009742499999999987	-2.8901084980827734	0.8390611	0.8488036
TCGA-FG-5963	CD44	cg16175294	0.010255600000000031	-2.8901084980827734	0.8238422	0.8340978
TCGA-FG-5963	CD44	cg16344511	-0.0840322	-2.8901084980827734	0.6729926	0.5889604
TCGA-FG-5963	CD44	cg17640322	0.0061756	-2.8901084980827734	0.01871096	0.02488656
TCGA-FG-5963	CD44	cg18652941	0.027621279999999998	-2.8901084980827734	0.03820287	0.06582415
TCGA-FG-5963	CD44	cg19292760	-0.04858390000000001	-2.8901084980827734	0.6088197	0.5602358
TCGA-FG-5963	CD44	cg19430728	-0.009284400000000081	-2.8901084980827734	0.91046	0.9011756
TCGA-FG-5963	CD44	cg20143092	0.05064424000000001	-2.8901084980827734	0.02396337	0.07460761
TCGA-FG-5963	CD44	cg20971158	-0.05768439999999997	-2.8901084980827734	0.8291177	0.7714333
TCGA-FG-5963	CD44	cg21076259	-0.0238082	-2.8901084980827734	0.2212661	0.1974579
TCGA-FG-5963	CD44	cg23186333	0.06429380000000007	-2.8901084980827734	0.8438264	0.9081202
TCGA-FG-5963	CD44	cg23210303	0.031815099999999985	-2.8901084980827734	0.8244544	0.8562695
TCGA-FG-5963	CD44	cg25096745	-0.0628044000000001	-2.8901084980827734	0.9025376	0.8397332
GLSS-SF-0038	CHI3L1	cg02097014	0.097049506841981	0.48244757627172263	0.12477806867835	0.221827575520331
GLSS-SF-0038	CHI3L1	cg03625911	-0.0021711000000000924	0.48244757627172263	0.8519444	0.8497733
GLSS-SF-0038	CHI3L1	cg04361579	0.006716500000000014	0.48244757627172263	0.9420115	0.948728
GLSS-SF-0038	CHI3L1	cg05526099	-0.01754520000000004	0.48244757627172263	0.9596725	0.9421273
GLSS-SF-0038	CHI3L1	cg07423149	0.3596494	0.48244757627172263	0.2841237	0.6437731
GLSS-SF-0038	CHI3L1	cg11196333	-0.041438500000000045	0.48244757627172263	0.9505459	0.9091074
GLSS-SF-0038	CHI3L1	cg13134650	0.04107459999999999	0.48244757627172263	0.204074	0.2451486
GLSS-SF-0038	CHI3L1	cg14085262	0.2861733000000001	0.48244757627172263	0.5229366	0.8091099
GLSS-SF-0038	CHI3L1	cg14165900	0.003714299999999948	0.48244757627172263	0.9567187	0.960433
GLSS-SF-0038	CHI3L1	cg15490070	0.036999900000000085	0.48244757627172263	0.8334075	0.8704074
GLSS-SF-0038	CHI3L1	cg17000774	0.02219570000000004	0.48244757627172263	0.8073547	0.8295504
GLSS-SF-0038	CHI3L1	cg17014757	0.3591124	0.48244757627172263	0.5223523	0.8814647
GLSS-SF-0038	CHI3L1	cg19081101	0.2965713	0.48244757627172263	0.5402009	0.8367722
GLSS-SF-0038	CHI3L1	cg20707774	0.01922250000000003	0.48244757627172263	0.9358812	0.9551037
GLSS-SF-0038	CD44	cg01663768	0.010335609611078198	-1.9611289760603468	0.0631573086755488	0.073492918286627
GLSS-SF-0038	CD44	cg01766065	0.04899698745204051	-1.9611289760603468	0.0236479278509886	0.0726449153030291
GLSS-SF-0038	CD44	cg01879488	0.012151478167150398	-1.9611289760603468	0.0854000491621598	0.0975515273293102
GLSS-SF-0038	CD44	cg02081846	0.013939885106215022	-1.9611289760603468	0.93495732429446	0.948897209400675
GLSS-SF-0038	CD44	cg02663352	-0.010984420674669981	-1.9611289760603468	0.938589170671208	0.927604749996538
GLSS-SF-0038	CD44	cg04125208	0.07885438	-1.9611289760603468	0.07628762	0.155142
GLSS-SF-0038	CD44	cg04171808	0.24587990000000004	-1.9611289760603468	0.3664493	0.6123292
GLSS-SF-0038	CD44	cg04699227	0.023471600000000037	-1.9611289760603468	0.8944261	0.9178977
GLSS-SF-0038	CD44	cg06975166	0.00234970000000001	-1.9611289760603468	0.9550065	0.9573562
GLSS-SF-0038	CD44	cg07262328	0.00229501	-1.9611289760603468	0.06318467	0.06547968
GLSS-SF-0038	CD44	cg08530414	0.3249681	-1.9611289760603468	0.108867	0.4338351
GLSS-SF-0038	CD44	cg08606356	0.013237699999999998	-1.9611289760603468	0.03623021	0.04946791
GLSS-SF-0038	CD44	cg08688659	0.006556699999999971	-1.9611289760603468	0.9251207	0.9316774
GLSS-SF-0038	CD44	cg09077672	0.006188299999999924	-1.9611289760603468	0.944602	0.9507903
GLSS-SF-0038	CD44	cg13332350	-0.008513599999999899	-1.9611289760603468	0.9070029	0.8984893
GLSS-SF-0038	CD44	cg13369159	0.027472300000000005	-1.9611289760603468	0.9156345	0.9431068
GLSS-SF-0038	CD44	cg14082886	0.0047543999999999365	-1.9611289760603468	0.9124282	0.9171826
GLSS-SF-0038	CD44	cg14593191	0.3348225	-1.9611289760603468	0.1678906	0.5027131
GLSS-SF-0038	CD44	cg15239179	0.011746999999999952	-1.9611289760603468	0.9270813	0.9388283
GLSS-SF-0038	CD44	cg15427520	-0.007547799999999993	-1.9611289760603468	0.9466737	0.9391259
GLSS-SF-0038	CD44	cg15695194	0.07610649999999997	-1.9611289760603468	0.8425409	0.9186474
GLSS-SF-0038	CD44	cg16175294	0.0031986999999999988	-1.9611289760603468	0.9130115	0.9162102
GLSS-SF-0038	CD44	cg16344511	0.1441713	-1.9611289760603468	0.7274117	0.871583
GLSS-SF-0038	CD44	cg17640322	-0.0021066999999999995	-1.9611289760603468	0.0257147	0.023608
GLSS-SF-0038	CD44	cg18652941	-0.007634069999999993	-1.9611289760603468	0.09354825	0.08591418
GLSS-SF-0038	CD44	cg19292760	-0.03777850000000005	-1.9611289760603468	0.3393128	0.3015343
GLSS-SF-0038	CD44	cg19430728	0.01763120000000007	-1.9611289760603468	0.9061558	0.923787
GLSS-SF-0038	CD44	cg20143092	0.02227234	-1.9611289760603468	0.02928563	0.05155797
GLSS-SF-0038	CD44	cg20971158	0.02753379999999994	-1.9611289760603468	0.9092841	0.9368179
GLSS-SF-0038	CD44	cg21076259	0.09369839999999996	-1.9611289760603468	0.3395058	0.4332042
GLSS-SF-0038	CD44	cg23186333	0.19453200000000004	-1.9611289760603468	0.7480777	0.9426097
GLSS-SF-0038	CD44	cg23210303	0.015606800000000032	-1.9611289760603468	0.8849275	0.9005343
GLSS-SF-0038	CD44	cg25096745	0.011066499999999979	-1.9611289760603468	0.9260485	0.937115
TCGA-DU-6407	CHI3L1	cg02097014	0.020406927547755	3.783916353765553	0.131686727530764	0.152093655078519
TCGA-DU-6407	CHI3L1	cg03625911	-0.13650550000000006	3.783916353765553	0.8394662	0.7029607
TCGA-DU-6407	CHI3L1	cg04361579	0.007804999999999951	3.783916353765553	0.9465922	0.9543972
TCGA-DU-6407	CHI3L1	cg05526099	-0.031053200000000003	3.783916353765553	0.9532457	0.9221925
TCGA-DU-6407	CHI3L1	cg07423149	-0.20824339999999997	3.783916353765553	0.5356702	0.3274268
TCGA-DU-6407	CHI3L1	cg11196333	-0.0133818	3.783916353765553	0.9024118	0.88903
TCGA-DU-6407	CHI3L1	cg13134650	0.0853856	3.783916353765553	0.1496141	0.2349997
TCGA-DU-6407	CHI3L1	cg14085262	-0.39259760000000005	3.783916353765553	0.7775718	0.3849742
TCGA-DU-6407	CHI3L1	cg14165900	-0.028267799999999954	3.783916353765553	0.9610139	0.9327461
TCGA-DU-6407	CHI3L1	cg15490070	-0.2693339	3.783916353765553	0.8770989	0.607765
TCGA-DU-6407	CHI3L1	cg17000774	-0.05958280000000005	3.783916353765553	0.7904331	0.7308503
TCGA-DU-6407	CHI3L1	cg17014757	-0.5748646000000001	3.783916353765553	0.7781303	0.2032657
TCGA-DU-6407	CHI3L1	cg19081101	-0.6011554	3.783916353765553	0.7543115	0.1531561
TCGA-DU-6407	CHI3L1	cg20707774	-0.027429399999999937	3.783916353765553	0.9224045	0.8949751
TCGA-DU-6407	CD44	cg01663768	0.010198156601754493	-0.3089858178865337	0.0586849782912299	0.0688831348929844
TCGA-DU-6407	CD44	cg01766065	-0.2236512479194318	-0.3089858178865337	0.238695214772702	0.0150439668532702
TCGA-DU-6407	CD44	cg01879488	-0.012309039826637096	-0.3089858178865337	0.0399518881489174	0.0276428483222803
TCGA-DU-6407	CD44	cg02081846	-0.021794156832878997	-0.3089858178865337	0.926303078972795	0.904508922139916
TCGA-DU-6407	CD44	cg02663352	-0.25763380357879395	-0.3089858178865337	0.914526419448949	0.656892615870155
TCGA-DU-6407	CD44	cg04125208	-0.32441338	-0.3089858178865337	0.3912755	0.06686212
TCGA-DU-6407	CD44	cg04171808	-0.015744699999999945	-0.3089858178865337	0.6574622	0.6417175
TCGA-DU-6407	CD44	cg04699227	-0.041551000000000005	-0.3089858178865337	0.8431668	0.8016158
TCGA-DU-6407	CD44	cg06975166	-0.09539640000000005	-0.3089858178865337	0.9454873	0.8500909
TCGA-DU-6407	CD44	cg07262328	-0.013682480000000004	-0.3089858178865337	0.064236	0.05055352
TCGA-DU-6407	CD44	cg08530414	-0.06275569	-0.3089858178865337	0.1117238	0.04896811
TCGA-DU-6407	CD44	cg08606356	-0.002376910000000003	-0.3089858178865337	0.03397576	0.03159885
TCGA-DU-6407	CD44	cg08688659	-0.016493199999999986	-0.3089858178865337	0.9187079	0.9022147
TCGA-DU-6407	CD44	cg09077672	-0.00597559999999997	-0.3089858178865337	0.9337987	0.9278231
TCGA-DU-6407	CD44	cg13332350	-0.021163000000000043	-0.3089858178865337	0.9144803	0.8933173
TCGA-DU-6407	CD44	cg13369159	-0.043664999999999954	-0.3089858178865337	0.9096417	0.8659767
TCGA-DU-6407	CD44	cg14082886	-0.06957559999999996	-0.3089858178865337	0.9474868	0.8779112
TCGA-DU-6407	CD44	cg14593191	-0.2681701	-0.3089858178865337	0.475258	0.2070879
TCGA-DU-6407	CD44	cg15239179	-0.02945589999999998	-0.3089858178865337	0.9485142	0.9190583
TCGA-DU-6407	CD44	cg15427520	-0.008787600000000007	-0.3089858178865337	0.939899	0.9311114
TCGA-DU-6407	CD44	cg15695194	-0.002173399999999992	-0.3089858178865337	0.881496	0.8793226
TCGA-DU-6407	CD44	cg16175294	-0.04765740000000007	-0.3089858178865337	0.8876416	0.8399842
TCGA-DU-6407	CD44	cg16344511	0.12199490000000002	-0.3089858178865337	0.6354845	0.7574794
TCGA-DU-6407	CD44	cg17640322	-0.03531930999999999	-0.3089858178865337	0.06468122	0.02936191
TCGA-DU-6407	CD44	cg18652941	0.01134139	-0.3089858178865337	0.03460364	0.04594503
TCGA-DU-6407	CD44	cg19292760	-0.23435669999999997	-0.3089858178865337	0.567255	0.3328983
TCGA-DU-6407	CD44	cg19430728	-0.0039204999999999934	-0.3089858178865337	0.9235244	0.9196039
TCGA-DU-6407	CD44	cg20143092	-0.10178592	-0.3089858178865337	0.118058	0.01627208
TCGA-DU-6407	CD44	cg20971158	-0.12116060000000006	-0.3089858178865337	0.8983415	0.7771809
TCGA-DU-6407	CD44	cg21076259	-0.20530320000000002	-0.3089858178865337	0.3660416	0.1607384
TCGA-DU-6407	CD44	cg23210303	-0.13668499999999995	-0.3089858178865337	0.8735025	0.7368175
TCGA-DU-6407	CD44	cg25096745	-0.007715699999999992	-0.3089858178865337	0.9054913	0.8977756
TCGA-DU-7304	CHI3L1	cg02097014	0.07623847674212003	-0.5319752298394005	0.177299456193117	0.253537932935237
TCGA-DU-7304	CHI3L1	cg03625911	0.05794620000000006	-0.5319752298394005	0.7921853	0.8501315
TCGA-DU-7304	CHI3L1	cg04361579	-0.015383900000000006	-0.5319752298394005	0.9560799	0.940696
TCGA-DU-7304	CHI3L1	cg05526099	0.004183900000000018	-0.5319752298394005	0.9366981	0.940882
TCGA-DU-7304	CHI3L1	cg07423149	0.22779329999999998	-0.5319752298394005	0.4322241	0.6600174
TCGA-DU-7304	CHI3L1	cg11196333	0.03952459999999991	-0.5319752298394005	0.8983712	0.9378958
TCGA-DU-7304	CHI3L1	cg13134650	-0.02543200000000001	-0.5319752298394005	0.3015836	0.2761516
TCGA-DU-7304	CHI3L1	cg14085262	-0.002025699999999908	-0.5319752298394005	0.7548765	0.7528508
TCGA-DU-7304	CHI3L1	cg14165900	0.008023800000000025	-0.5319752298394005	0.9489324	0.9569562
TCGA-DU-7304	CHI3L1	cg15490070	0.10824010000000006	-0.5319752298394005	0.782651	0.8908911
TCGA-DU-7304	CHI3L1	cg17000774	0.014124599999999932	-0.5319752298394005	0.7706682	0.7847928
TCGA-DU-7304	CHI3L1	cg17014757	0.4205854	-0.5319752298394005	0.4931432	0.9137286
TCGA-DU-7304	CHI3L1	cg19081101	0.2526516000000001	-0.5319752298394005	0.5381944	0.790846
TCGA-DU-7304	CHI3L1	cg20707774	0.0245938	-0.5319752298394005	0.9160808	0.9406746
TCGA-DU-7304	CD44	cg01663768	0.0141176666586183	-4.448348673286157	0.0659057815178141	0.0800234481764324
TCGA-DU-7304	CD44	cg01766065	-0.0003780616727500994	-4.448348673286157	0.0141261507307504	0.0137480890580003
TCGA-DU-7304	CD44	cg01879488	-0.20069480164404357	-4.448348673286157	0.24790881955539	0.0472140179113464
TCGA-DU-7304	CD44	cg02081846	-0.35853004376098296	-4.448348673286157	0.943149958161487	0.584619914400504
TCGA-DU-7304	CD44	cg02663352	-0.31195244585733906	-4.448348673286157	0.909852513268103	0.597900067410764
TCGA-DU-7304	CD44	cg04125208	-0.03180763	-4.448348673286157	0.1260763	0.09426867
TCGA-DU-7304	CD44	cg04171808	-0.08184439999999998	-4.448348673286157	0.4455357	0.3636913
TCGA-DU-7304	CD44	cg06975166	-0.268335	-4.448348673286157	0.9563457	0.6880107
TCGA-DU-7304	CD44	cg07262328	-0.010079160000000004	-4.448348673286157	0.08011509	0.07003593
TCGA-DU-7304	CD44	cg08530414	0.22056020000000004	-4.448348673286157	0.2564509	0.4770111
TCGA-DU-7304	CD44	cg08606356	0.008412879999999998	-4.448348673286157	0.0315901	0.04000298
TCGA-DU-7304	CD44	cg08688659	-0.004098200000000052	-4.448348673286157	0.922977	0.9188788
TCGA-DU-7304	CD44	cg09077672	-0.8021435	-4.448348673286157	0.9315	0.1293565
TCGA-DU-7304	CD44	cg13332350	-0.6189629	-4.448348673286157	0.9357337	0.3167708
TCGA-DU-7304	CD44	cg13369159	-0.05340480000000003	-4.448348673286157	0.9169587	0.8635539
TCGA-DU-7304	CD44	cg14082886	-0.2786522	-4.448348673286157	0.9300754	0.6514232
TCGA-DU-7304	CD44	cg15239179	-0.19391840000000005	-4.448348673286157	0.9496719	0.7557535
TCGA-DU-7304	CD44	cg15427520	-0.6941756000000001	-4.448348673286157	0.9494571	0.2552815
TCGA-DU-7304	CD44	cg15695194	-0.3762795000000001	-4.448348673286157	0.8882695	0.51199
TCGA-DU-7304	CD44	cg16175294	-0.08516900000000005	-4.448348673286157	0.9094565	0.8242875
TCGA-DU-7304	CD44	cg16344511	-0.6130578999999999	-4.448348673286157	0.8187207	0.2056628
TCGA-DU-7304	CD44	cg17640322	0.00706174	-4.448348673286157	0.02116953	0.02823127
TCGA-DU-7304	CD44	cg18652941	-0.013568259999999999	-4.448348673286157	0.07671734	0.06314908
TCGA-DU-7304	CD44	cg19292760	-0.10471169999999996	-4.448348673286157	0.4515801	0.3468684
TCGA-DU-7304	CD44	cg19430728	-0.3757288	-4.448348673286157	0.9338445	0.5581157
TCGA-DU-7304	CD44	cg20143092	-0.0081068	-4.448348673286157	0.03359547	0.02548867
TCGA-DU-7304	CD44	cg20971158	-0.08843120000000004	-4.448348673286157	0.883031	0.7945998
TCGA-DU-7304	CD44	cg21076259	-0.0431681	-4.448348673286157	0.1438672	0.1006991
TCGA-DU-7304	CD44	cg23186333	-0.01742010000000005	-4.448348673286157	0.8981843	0.8807642
TCGA-DU-7304	CD44	cg23210303	-0.12152099999999999	-4.448348673286157	0.8345501	0.7130291
TCGA-DU-7304	CD44	cg25096745	-0.6208788	-4.448348673286157	0.9170375	0.2961587
